,text,author_id,conversation_id,created_at,in_reply_to_user_id,id
191,@WanjikuReports United Nations,897148273139605506,1473929269319553026,2021-12-23T15:08:49.000Z,1242834186173665280,1474034264161280004
192,"@YatsinEdwin Hi, thank you for your interest to work with us. Go to https://t.co/UWJX8izGMJ to register and apply for job vacancies. ^JS",117685967,1473929269319553026,2021-12-23T15:08:42.000Z,4550134287,1474034235694538762
193,"@WanjikuReports Above all, AVOID AMACO Insurance.
Thank me later.
Happy Xmas.",1275856505552715778,1473929269319553026,2021-12-23T15:08:17.000Z,1242834186173665280,1474034130925064195
194,@KenyaPower_Care @DannK_9 6 and 5,941713759550234624,1473929269319553026,2021-12-23T15:08:15.000Z,147561402,1474034122792255489
195,@WanjikuReports Eabl,1134840623385776129,1473929269319553026,2021-12-23T15:08:08.000Z,1242834186173665280,1474034091951546371
196,@WanjikuReports @kenyapipeline save a citizen.. I'm a qualified project manager fit for you in your organization and work areas .. I wouldn't mind starting being on probation.. This would be a perfect 2022 for me 🙏🙏🙏,1338971159237431298,1473929269319553026,2021-12-23T15:08:05.000Z,1242834186173665280,1474034080765423623
197,@pnalele @Mstephano_ @WanjikuReports Idhi through agencies ama itiyo kod UN?,1020311057720635392,1473929269319553026,2021-12-23T15:08:02.000Z,813156660,1474034066387316741
198,@WanjikuReports @virusijr 7,1023985896700428288,1473929269319553026,2021-12-23T15:05:49.000Z,1242834186173665280,1474033508221960202
199,@WanjikuReports Bidco @BidcoGroup,3396787697,1473929269319553026,2021-12-23T15:05:29.000Z,1242834186173665280,1474033426256867339
200,"@WanjikuReports @Microsoft, @Google and @UN  any day 😊",2731590295,1473929269319553026,2021-12-24T00:02:11.000Z,1242834186173665280,1474168489640439810
201,@WanjikuReports @KenTrade_G2B nipeeni job,252123543,1473929269319553026,2021-12-24T00:00:45.000Z,1242834186173665280,1474168129802625030
202,@daktari254 @WanjikuReports That’s how you kept failing exams 🤓,908225587642343424,1473929269319553026,2021-12-23T23:44:58.000Z,1401839406,1474164158165884931
203,@WanjikuReports @KRACorporate,1132030036268199937,1473929269319553026,2021-12-23T23:39:33.000Z,1242834186173665280,1474162795654664192
204,"@WanjikuReports None since I work for my company @NetlitDigital . I already own some shares but my goal next year is to buy atleast 100shares in each of the companies on that list before Dec 2022. If I achieve that, they will be working for me. Thank you @amerix for misleading me to shareholding",120086073,1473929269319553026,2021-12-23T23:07:15.000Z,1242834186173665280,1474154665331863554
205,@WanjikuReports @UN all the time,736490317688496128,1473929269319553026,2021-12-23T23:06:04.000Z,1242834186173665280,1474154368723488771
206,"@WanjikuReports @UN, specifically @UNDP",338249744,1473929269319553026,2021-12-23T22:35:51.000Z,1242834186173665280,1474146762457759752
207,@WanjikuReports 17 the reality in science,2253813010,1473929269319553026,2021-12-23T22:35:37.000Z,1242834186173665280,1474146703850803202
208,"@WanjikuReports With my skills I can do good at 18,12,5 and 3",2477076304,1473929269319553026,2021-12-23T22:34:18.000Z,1242834186173665280,1474146374425923584
209,"@WanjikuReports @KenGenKenya 
@EABL_PLC 
@kenyapipeline 
Unilever",1005819882,1473929269319553026,2021-12-23T22:30:32.000Z,1242834186173665280,1474145424512466957
210,@WanjikuReports @Unilever 🥺,851572003450572800,1473929269319553026,2021-12-23T22:28:04.000Z,1242834186173665280,1474144803927568390
211,@WanjikuReports 2 and 10,892676639141707776,1473929269319553026,2021-12-23T22:23:51.000Z,1242834186173665280,1474143742558973955
212,@WanjikuReports 15,770575770267688960,1473929269319553026,2021-12-23T22:22:23.000Z,1242834186173665280,1474143375347564549
213,@Snapped254 @WanjikuReports @BidcoGroup 44 hours week?,871007257969950722,1473929269319553026,2021-12-23T22:19:18.000Z,1449795040310607878,1474142599162351622
214,@WanjikuReports 18 with GG.,1315370672,1473929269319553026,2021-12-23T22:18:57.000Z,1242834186173665280,1474142511102836736
215,@WanjikuReports @KCBGroup 😊,1105036718850363392,1473929269319553026,2021-12-23T22:17:48.000Z,1242834186173665280,1474142221087776768
216,@WanjikuReports @Amref_Worldwide,1248019938671038464,1473929269319553026,2021-12-23T22:11:59.000Z,1242834186173665280,1474140758798225409
217,"@WanjikuReports Definitely 16

Their digital platform has been stepping up of late",1142771409497796608,1473929269319553026,2021-12-23T22:01:16.000Z,1242834186173665280,1474138058681421832
218,"@WanjikuReports @UN my dream company, I hope one day my application will go through 🙏",824597743867953152,1473929269319553026,2021-12-23T22:00:08.000Z,1242834186173665280,1474137774777421830
219,@WanjikuReports @Google how are you 😊😊 Hope I'm welcome 😊,2265741026,1473929269319553026,2021-12-23T21:59:49.000Z,1242834186173665280,1474137697379885056
220,@RalphAssault @WanjikuReports KenGen,2420937249,1473929269319553026,2021-12-23T21:58:57.000Z,95270568,1474137477845860357
221,@WanjikuReports @Amref_Kenya made several applications without success but my dream is still on @daktari1,824597743867953152,1473929269319553026,2021-12-23T21:57:16.000Z,1242834186173665280,1474137052300324866
222,@WanjikuReports Hey @SafaricomPLC and @CocaColaAfrica  I'm a commercial model and I would love to work with you,1173593898742091777,1473929269319553026,2021-12-23T21:56:55.000Z,1242834186173665280,1474136964018413572
223,@WanjikuReports @DHLPaket,1241395412709314566,1473929269319553026,2021-12-23T21:55:56.000Z,1242834186173665280,1474136717351337987
224,@WanjikuReports United Nations,1241261423554068480,1473929269319553026,2021-12-23T21:50:09.000Z,1242834186173665280,1474135261164576773
225,@WanjikuReports 14 or 11😢🕯,703119914857398272,1473929269319553026,2021-12-23T21:40:25.000Z,1242834186173665280,1474132811858722820
226,@WanjikuReports I am already working for the best company ever.,1202704325396566021,1473929269319553026,2021-12-23T21:36:42.000Z,1242834186173665280,1474131877409738761
227,@WanjikuReports 7.Coca Cola,770680833531342848,1473929269319553026,2021-12-23T21:33:43.000Z,1242834186173665280,1474131129330540569
228,@WanjikuReports KRA,1005734001905106944,1473929269319553026,2021-12-23T21:31:00.000Z,1242834186173665280,1474130442450317312
229,@WanjikuReports @KenGenKenya  ama @KenyaPower,1399958753970200577,1473929269319553026,2021-12-23T21:24:43.000Z,1242834186173665280,1474128863030562827
230,@WanjikuReports United Nation; World Tourism organization,3410999519,1473929269319553026,2021-12-23T21:22:24.000Z,1242834186173665280,1474128278546001923
231,@Clements_malit @WanjikuReports Register through the link or you can DM,1105825685506084864,1473929269319553026,2021-12-23T21:18:49.000Z,1081914976032444416,1474127376351178755
232,@WanjikuReports Google,1350898081068326912,1473929269319553026,2021-12-23T21:16:46.000Z,1242834186173665280,1474126862213332998
233,@WanjikuReports I die for @BidcoGroup,1432783266055077895,1473929269319553026,2021-12-23T21:16:27.000Z,1242834186173665280,1474126781854756865
234,@WanjikuReports @SafaricomPLC  @Safaricom_Care  ndo niache kuteseka na fuliza.😴😴😴 https://t.co/oppEicBFkv,594038067,1473929269319553026,2021-12-23T21:15:02.000Z,1242834186173665280,1474126426442014726
235,@WanjikuReports all,2229415873,1473929269319553026,2021-12-23T21:12:41.000Z,1242834186173665280,1474125835112169475
236,@WanjikuReports 2,1602551749,1473929269319553026,2021-12-23T21:09:16.000Z,1242834186173665280,1474124976450162707
237,@KenyaPower_Care @DannK_9 Guy is open for a job,964472350623305728,1473929269319553026,2021-12-23T21:07:20.000Z,147561402,1474124486647730186
238,@WanjikuReports Kenya Pipeline Company,482944356,1473929269319553026,2021-12-23T21:06:38.000Z,1242834186173665280,1474124312743497734
239,@WanjikuReports @Microsoft,1397605795,1473929269319553026,2021-12-23T21:06:30.000Z,1242834186173665280,1474124276357861544
240,@Jamadar_1 @WanjikuReports Can you take me through this?,1081914976032444416,1473929269319553026,2021-12-23T21:06:27.000Z,1105825685506084864,1474124264269922312
241,"@WanjikuReports If @SafaricomPLC had a digital marketing role, then my skills in consumer psychology would be indispensable.",964472350623305728,1473929269319553026,2021-12-23T21:04:49.000Z,1242834186173665280,1474123855182630914
242,@WanjikuReports Safaricom or Unilever.,423191478,1473929269319553026,2021-12-23T21:03:23.000Z,1242834186173665280,1474123494434693127
243,@WanjikuReports @Google,245773930,1473929269319553026,2021-12-23T21:01:28.000Z,1242834186173665280,1474123011963998228
244,@WanjikuReports Be self employed and enjoy the benefits,1377149670443511808,1473929269319553026,2021-12-23T21:01:05.000Z,1242834186173665280,1474122915323027465
245,@WanjikuReports @KCBGroup No one understands Asset Finance marketing (digital)better. I look forward to.,964472350623305728,1473929269319553026,2021-12-23T21:01:01.000Z,1242834186173665280,1474122896947781642
246,@WanjikuReports Employment is for lame people,1459296559,1473929269319553026,2021-12-23T20:59:31.000Z,1242834186173665280,1474122520886489088
247,@WanjikuReports Google,1466518670948065283,1473929269319553026,2021-12-23T20:58:03.000Z,1242834186173665280,1474122150407815169
248,"@WanjikuReports @UN @SafaricomPLC @Unilever would be great. With over 8 years experience in strategic planning, performance contracting and a seasoned Intellectual property professional, l believe I would be an asset worth hiring  and retaining!",2197738683,1473929269319553026,2021-12-23T20:56:00.000Z,1242834186173665280,1474121635150110729
249,"@WanjikuReports any would do tbh, with the current state of affairs most Kenyans would be grateful getting a job from any of these nice companies",795849735110266880,1473929269319553026,2021-12-23T20:53:40.000Z,1242834186173665280,1474121047909752835
250,@WanjikuReports Google,1397165256598855692,1473929269319553026,2021-12-23T20:52:42.000Z,1242834186173665280,1474120804589879297
251,@WanjikuReports 8. @DeloitteKenya @Deloitte I am an Auditor,747369044,1473929269319553026,2021-12-23T20:50:57.000Z,1242834186173665280,1474120366654173201
252,@WanjikuReports @SafaricomPLC,1398909682442461185,1473929269319553026,2021-12-23T20:50:39.000Z,1242834186173665280,1474120290896654348
253,@WanjikuReports @KRACare I would make your tax collection seamless by solving 98% of problems I see.,791906417615761408,1473929269319553026,2021-12-23T20:46:53.000Z,1242834186173665280,1474119341255929860
254,@WanjikuReports Sioni @DHLMex my dream company,1397395659335077888,1473929269319553026,2021-12-23T20:45:14.000Z,1242834186173665280,1474118926707605509
255,@WanjikuReports @UN I am ready. When do I start as a procurement officer? 😂😂,802241902527545348,1473929269319553026,2021-12-23T20:41:22.000Z,1242834186173665280,1474117953796943875
256,@WanjikuReports Google,1170088555902906369,1473929269319553026,2021-12-23T20:40:10.000Z,1242834186173665280,1474117651547009025
257,"@WanjikuReports UN any day, then amref,",791847777177395200,1473929269319553026,2021-12-23T20:36:03.000Z,1242834186173665280,1474116614056513541
258,"@WanjikuReports 1, 2, 3, 7, 8, 9, 13-18",1250720738996297729,1473929269319553026,2021-12-23T20:35:30.000Z,1242834186173665280,1474116476349132811
259,@WanjikuReports Google @WanjikuReports,1398603307388653574,1473929269319553026,2021-12-23T20:31:32.000Z,1242834186173665280,1474115478922698762
260,@charlieyahyoh @WanjikuReports Huku ni wapi? https://t.co/t9wVomroe2,2350405733,1473929269319553026,2021-12-23T20:30:54.000Z,28331621,1474115318641479683
261,@WanjikuReports https://t.co/5JnMc8WZL9,1220926572,1473929269319553026,2021-12-23T20:30:33.000Z,1242834186173665280,1474115232847044617
262,@WanjikuReports Kemri,994936664542892032,1473929269319553026,2021-12-23T20:29:20.000Z,1242834186173665280,1474114926583205910
263,@loudahcfc @DannK_9 Man's simping big time 😂,4161783982,1473929269319553026,2021-12-23T20:29:03.000Z,107004587,1474114852901855245
264,@WanjikuReports @KenGenKenya,1108376808,1473929269319553026,2021-12-23T20:28:40.000Z,1108376808,1474114757389164551
265,"@WanjikuReports Build my own..""palse""",1421362820369747968,1473929269319553026,2021-12-23T20:28:05.000Z,1242834186173665280,1474114612123553797
266,@WanjikuReports 5,1108376808,1473929269319553026,2021-12-23T20:27:43.000Z,1242834186173665280,1474114516791304207
267,@WanjikuReports Google,845717158491557890,1473929269319553026,2021-12-23T20:26:15.000Z,1242834186173665280,1474114147948318723
268,@WanjikuReports UN,1451807142248341508,1473929269319553026,2021-12-23T20:25:46.000Z,1242834186173665280,1474114028469370882
269,@WanjikuReports @BritamEA,2585729100,1473929269319553026,2021-12-23T20:25:17.000Z,1242834186173665280,1474113904854896641
270,@WanjikuReports Kpc,1082608435,1473929269319553026,2021-12-23T20:24:45.000Z,1242834186173665280,1474113773048848385
271,@WanjikuReports United Nations,408408993,1473929269319553026,2021-12-23T20:24:04.000Z,1242834186173665280,1474113599429914627
272,@WanjikuReports My own,300923566,1473929269319553026,2021-12-23T20:22:48.000Z,1242834186173665280,1474113281841373193
273,"@WanjikuReports 3,12,18",2217678635,1473929269319553026,2021-12-23T20:22:41.000Z,1242834186173665280,1474113251789127685
274,@WanjikuReports Google,1584422905,1473929269319553026,2021-12-23T20:21:34.000Z,1242834186173665280,1474112972381474818
275,"@WanjikuReports 1,3 or 11",958979984466612224,1473929269319553026,2021-12-23T20:21:29.000Z,1242834186173665280,1474112948410929159
276,@WanjikuReports Kra @KRACorporate,1261977438,1473929269319553026,2021-12-23T20:20:29.000Z,1242834186173665280,1474112697377726505
277,@Wagalla_jnr @WanjikuReports Unataka hiyo crazy per diem running some pointless errands😂😂,958979984466612224,1473929269319553026,2021-12-23T20:20:28.000Z,815277260169216000,1474112692793270289
278,@WanjikuReports Kra,1474109527767269383,1473929269319553026,2021-12-23T20:19:48.000Z,1242834186173665280,1474112527084793866
279,@WanjikuReports @KRACare  the best company,1231852519044845570,1473929269319553026,2021-12-23T20:15:47.000Z,1242834186173665280,1474111513870938120
280,@WanjikuReports @UN  @Amref_Worldwide @Amref_Kenya,448592749,1473929269319553026,2021-12-23T20:15:32.000Z,1242834186173665280,1474111454160822279
281,@WanjikuReports 4,1392529056688742401,1473929269319553026,2021-12-23T20:15:21.000Z,1242834186173665280,1474111405808922633
282,@WanjikuReports K R A,1461992723959926785,1473929269319553026,2021-12-23T20:15:12.000Z,1242834186173665280,1474111370169831426
283,@WanjikuReports Aache matusi na kiburi ya pesa ya wizi,1280019924073709570,1473929269319553026,2021-12-23T20:14:35.000Z,1242834186173665280,1474111214317887488
284,@WanjikuReports Kenya ports Authority,882013680,1473929269319553026,2021-12-23T20:12:56.000Z,1242834186173665280,1474110798687518730
285,@WanjikuReports @KenGenKenya ni weke wapi CV,1411751440779988995,1473929269319553026,2021-12-23T20:12:21.000Z,1242834186173665280,1474110649525587975
286,"@WanjikuReports Ukijua mtu aliVOTE 4,5,6,10,12,16, 17 then you have known a millionaire already. In these companies sio mshahara hukufikisha uendako but kunyanyasa raia na hefty tokens za reliability and convenience. All you need is work on your communications skills, dress the part and charge",1449557609229529088,1473929269319553026,2021-12-23T20:06:21.000Z,1242834186173665280,1474109140138090500
287,@WanjikuReports @Spotify my dream job would be to work with this company,823380698,1473929269319553026,2021-12-23T20:05:59.000Z,1242834186173665280,1474109047410356230
288,@WanjikuReports https://t.co/CIwYK1qTu0,1453008496702722056,1473929269319553026,2021-12-23T20:05:48.000Z,1242834186173665280,1474109002686607368
289,@WanjikuReports Coco cola,1265281092161949696,1473929269319553026,2021-12-23T20:03:41.000Z,1242834186173665280,1474108470630699011
290,@WanjikuReports @IsuzuKenya 👈🏼,904423063659393026,1473929269319553026,2021-12-23T20:03:41.000Z,1242834186173665280,1474108469565394945
291,@neshiebensoul @WanjikuReports Did you get called for the internship?,1113151672145055746,1473929269319553026,2021-12-23T20:03:23.000Z,868765470798872576,1474108392482422785
292,@WanjikuReports @Amref_Worldwide  always been a dream,1367039343899123713,1473929269319553026,2021-12-23T20:03:14.000Z,1242834186173665280,1474108357451653130
